profesorji,dtstamp,dtstart,dtend,trigger,location,description
https://urnik.fov.um.si/Izvajalec/calendars/02---Alenka-Baggia,2024-12-12T11:45:30+00:00,2023-06-23T10:00:00+00:00,2023-06-23T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Å ahinoviÄ Edin - - Mentor: Alenka Baggia/FOV, somentor: Robert Leskovar/FOV-VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/02---Alenka-Baggia,2024-12-12T11:45:30+00:00,2024-11-28T14:15:00+00:00,2024-11-28T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Spletno programiranje-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/02---Alenka-Baggia,2024-12-12T11:45:30+00:00,2024-03-25T11:00:00+00:00,2024-03-25T11:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Å½irovnik BlaÅ¾ - - Mentor: Alenka Baggia/FOV, somentor: -VS-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/02---Alenka-Baggia,2024-12-12T11:45:31+00:00,2025-03-04T08:00:00+00:00,2025-03-04T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-RaÄunalniÅ¡tvo in informatika-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/02---Alenka-Baggia,2024-12-12T11:45:29+00:00,2019-12-17T15:30:00+00:00,2019-12-17T16:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Hack Mihael - - Mentor: , somentor: -UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/02---Alenka-Baggia,2024-12-12T11:45:31+00:00,2025-02-28T08:00:00+00:00,2025-02-28T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-RaÄunalniÅ¡tvo in informatika-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/02---Alenka-Baggia,2024-12-12T11:45:30+00:00,2024-10-10T08:00:00+00:00,2024-10-10T10:30:00+00:00,-1 days +23:30:00,301,P-RaÄunalniÅ¡tvo in informatika-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/02---Alenka-Baggia,2024-12-12T11:45:31+00:00,2024-12-17T14:15:00+00:00,2024-12-17T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Spletno programiranje-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-11T08:00:00+00:00,2024-10-11T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-09-21T08:15:00+00:00,2023-09-21T08:45:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Coklin Matej - - Mentor: Zvone BalantiÄ/FOV, somentor: -MAG-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-10T08:00:00+00:00,2024-10-10T10:30:00+00:00,-1 days +23:30:00,303,P-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-19T08:00:00+00:00,2024-11-19T10:30:00+00:00,-1 days +23:30:00,411,P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2022-12-20T10:30:00+00:00,2022-12-20T11:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Sopotnik Nedeljko MaÅ¡a - - Mentor: Ksenija TuÅ¡ek Bunc, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2023-10-24T09:00:00+00:00,2023-10-24T09:30:00+00:00,-1 days +23:30:00,MS Teams,"Zagovor magisterija: GraÄner Verena - - Mentor: Sonja Å ostar Turk, somentor: UrÅ¡ka Rozman-MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-09-14T08:30:00+00:00,2023-09-14T09:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Krmelj GaÅ¡per - - Mentor: Marjan SenegaÄnik/FOV, somentor: -VS-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-27T08:00:00+00:00,2024-11-27T10:30:00+00:00,-1 days +23:30:00,411,P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2023-12-18T12:30:00+00:00,2023-12-18T13:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: PotoÄnik Jana - - Mentor: Zvone BalantiÄ/FOV, somentor: -VS-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-12T08:00:00+00:00,2024-12-12T10:30:00+00:00,-1 days +23:30:00,302,P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-20T14:15:00+00:00,2024-12-20T16:45:00+00:00,-1 days +23:30:00,307,P-Praktikum inÅ¾eniringa poslovnih sistemov-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-06T08:00:00+00:00,2024-11-06T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-04T08:00:00+00:00,2024-11-04T10:30:00+00:00,-1 days +23:30:00,411,P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-05-15T14:00:00+00:00,2023-05-15T14:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: ÄernjaÄ Timotej - - Mentor: TomaÅ¾ Kern/FOV, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-15T08:00:00+00:00,2024-10-15T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-09T08:00:00+00:00,2024-10-09T10:30:00+00:00,-1 days +23:30:00,303,P-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-16T08:00:00+00:00,2024-10-16T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2022-11-08T11:00:00+00:00,2022-11-08T11:30:00+00:00,-1 days +23:30:00,706 Sejna soba,"Zagovor magisterija: Levinger Matic - - Mentor: , somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-08T08:00:00+00:00,2024-10-08T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:33+00:00,2025-01-22T14:15:00+00:00,2025-01-22T15:00:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Praktikum inÅ¾eniringa poslovnih sistemov-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-20T08:00:00+00:00,2024-12-20T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-13T08:00:00+00:00,2024-12-13T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-07T14:15:00+00:00,2024-11-07T16:45:00+00:00,-1 days +23:30:00,307,V-Praktikum inÅ¾eniringa poslovnih sistemov-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-08T08:00:00+00:00,2024-11-08T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-11T08:00:00+00:00,2024-12-11T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-09-24T09:00:00+00:00,2024-09-24T09:30:00+00:00,-1 days +23:30:00,706 Sejna soba,"Zagovor diplome: Kern Mark - - Mentor: UroÅ¡ RajkoviÄ/FOV, somentor: Benjamin Urh/FOV-VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-20T08:00:00+00:00,2024-11-20T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-03-11T08:00:00+00:00,2024-03-11T08:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Kadunc BlaÅ¾ - - Mentor: Branka Jarc KovaÄiÄ, somentor: -VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-07-13T11:00:00+00:00,2023-07-13T11:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Bohak Eva - - Mentor: Miha MariÄ/FOV, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-18T08:00:00+00:00,2024-11-18T10:30:00+00:00,-1 days +23:30:00,411,P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-17T08:00:00+00:00,2024-12-17T10:30:00+00:00,-1 days +23:30:00,MS Teams,P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-11T17:00:00+00:00,2024-12-11T21:05:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Design inÅ¾enirskih sistemov-MAG-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-06T17:00:00+00:00,2024-11-06T20:15:00+00:00,-1 days +23:30:00,306,P-Diplomsko delo-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2025-01-06T08:00:00+00:00,2025-01-06T10:30:00+00:00,-1 days +23:30:00,411,P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-17T08:00:00+00:00,2024-10-17T10:30:00+00:00,-1 days +23:30:00,303,P-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-09-07T09:00:00+00:00,2023-09-07T09:30:00+00:00,-1 days +23:30:00,706 Sejna soba,"Zagovor diplome: TodoroviÄ Vladimir - - Mentor: Damjan MaletiÄ/FOV, somentor: -VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-11T08:00:00+00:00,2024-11-11T10:30:00+00:00,-1 days +23:30:00,411,P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-02-20T10:00:00+00:00,2023-02-20T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: MarjanoviÄ David - - Mentor: Jadranka StriÄeviÄ, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-10T08:00:00+00:00,2024-12-10T10:30:00+00:00,-1 days +23:30:00,MS Teams,P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-16T08:00:00+00:00,2024-12-16T10:30:00+00:00,-1 days +23:30:00,306,P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-05T08:00:00+00:00,2024-11-05T10:30:00+00:00,-1 days +23:30:00,411,P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-12T08:00:00+00:00,2024-11-12T10:30:00+00:00,-1 days +23:30:00,411,P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-02T08:00:00+00:00,2024-10-02T10:30:00+00:00,-1 days +23:30:00,303,P-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2025-01-06T17:15:00+00:00,2025-01-06T20:30:00+00:00,-1 days +23:30:00,411,P-SODOBNI PRISTOPI INÅ½ENIRINGA POSLOVNIH SISTEMOV-DR-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:33+00:00,2025-01-08T18:35:00+00:00,2025-01-08T20:15:00+00:00,-1 days +23:30:00,MS Teams,P-SODOBNI PRISTOPI INÅ½ENIRINGA POSLOVNIH SISTEMOV-DR-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-04T08:00:00+00:00,2024-10-04T10:30:00+00:00,-1 days +23:30:00,MS Teams,P-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-25T08:00:00+00:00,2024-11-25T10:30:00+00:00,-1 days +23:30:00,411,P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-09-07T09:00:00+00:00,2023-09-07T09:30:00+00:00,-1 days +23:30:00,706 Sejna soba,"Zagovor diplome: PantoviÄ Jelisavesta - - Mentor: Zvone BalantiÄ/FOV, somentor: -UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-19T08:00:00+00:00,2024-12-19T10:30:00+00:00,-1 days +23:30:00,411,P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2019-12-16T12:00:00+00:00,2019-12-16T12:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: VujkoviÄ Petra - - Mentor: Polona Å prajc/FOV, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-08T17:00:00+00:00,2024-10-08T21:05:00+00:00,-1 days +23:30:00,MS Teams,Konzultacije-Fiziologija dela-MAG-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-07T08:00:00+00:00,2024-10-07T10:30:00+00:00,-1 days +23:30:00,303,P-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-26T08:00:00+00:00,2024-11-26T10:30:00+00:00,-1 days +23:30:00,411,P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-15T08:00:00+00:00,2024-11-15T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-14T08:00:00+00:00,2024-10-14T10:30:00+00:00,-1 days +23:30:00,303,P-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-02T17:00:00+00:00,2024-12-02T20:15:00+00:00,-1 days +23:30:00,MS Teams,P-Magistrsko delo-MAG-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-09-07T09:00:00+00:00,2023-09-07T09:30:00+00:00,-1 days +23:30:00,706 Sejna soba,"Zagovor diplome: Debenec Sara - - Mentor: Damjan MaletiÄ/FOV, somentor: -VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2022-11-14T12:00:00+00:00,2022-11-14T12:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Frelih Ema - - Mentor: Zvone BalantiÄ/FOV, somentor: Marc Malovrh Mateja-MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2023-09-21T09:00:00+00:00,2023-09-21T09:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: UrÅ¡iÄ Luka - - Mentor: Jadranka StriÄeviÄ, somentor: HalÅ¾an David-MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2019-09-09T10:30:00+00:00,2019-09-09T11:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: BarukÄiÄ Mateo - - Mentor: Zvone BalantiÄ/FOV, somentor: -VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-09T08:00:00+00:00,2024-12-09T10:30:00+00:00,-1 days +23:30:00,306,P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-08T13:15:00+00:00,2024-10-08T13:45:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Kotnik Albin - - Mentor: Zvone BalantiÄ/FOV, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-18T08:00:00+00:00,2024-12-18T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-12-23T08:00:00+00:00,2024-12-23T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Design inÅ¾enirskih sistemov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-03-30T11:00:00+00:00,2023-03-30T11:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Grahek Jasmina - - Mentor: Maja MeÅ¡ko, somentor: Zvone BalantiÄ/FOV-VS-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-05-04T10:00:00+00:00,2023-05-04T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Lunar Mateja - - Mentor: Jadranka StriÄeviÄ, somentor: -MAG-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2019-12-16T12:00:00+00:00,2019-12-16T12:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: BajÅ¾elj Nina - - Mentor: Polona Å prajc/FOV, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2020-03-05T10:00:00+00:00,2020-03-05T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: PuÄnik Lea - - Mentor: Zvone BalantiÄ/FOV, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-10-03T08:00:00+00:00,2024-10-03T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-07-13T10:00:00+00:00,2023-07-13T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Juren Eva - - Mentor: Zvone BalantiÄ/FOV, somentor: Janja Jerebic-MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:33+00:00,2025-05-26T08:00:00+00:00,2025-05-26T10:30:00+00:00,-1 days +23:30:00,307,V-Praktikum inÅ¾eniringa poslovnih sistemov-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-11-22T10:45:00+00:00,2024-11-22T14:05:00+00:00,-1 days +23:30:00,MS Teams,P-Magistrsko delo-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-09-14T08:30:00+00:00,2023-09-14T09:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: ArsenijeviÄ AnÄelina - - Mentor: Marjan SenegaÄnik/FOV, somentor: Benjamin Urh/FOV-UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-06-14T10:00:00+00:00,2023-06-14T10:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Gojak Nadja - - Mentor: Teodora IvanuÅ¡a, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:32+00:00,2024-01-29T09:00:00+00:00,2024-01-29T09:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: PotoÄnik Barbara - - Mentor: Zvone BalantiÄ/FOV, somentor: Marjan Kristanc-MAG-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/03---Zvone-Balantic,2024-12-12T11:45:31+00:00,2023-07-13T10:30:00+00:00,2023-07-13T11:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Leban Maja - - Mentor: Polona Å prajc/FOV, somentor: -MAG-Izredni"
https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T11:45:35+00:00,2025-01-08T17:00:00+00:00,2025-01-08T20:15:00+00:00,-1 days +23:30:00,302,P-Kadrovski management-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T11:45:33+00:00,2023-03-30T10:30:00+00:00,2023-03-30T11:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: KocjanÄiÄ Sara - - Mentor: Mojca Bernik/FOV, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T11:45:34+00:00,2024-10-14T10:45:00+00:00,2024-10-14T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Upravljanje in naÄrtovanje kadrovskih virov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T11:45:34+00:00,2024-11-11T08:00:00+00:00,2024-11-11T10:30:00+00:00,-1 days +23:30:00,301,P-Metode in tehnike planiranja kadrov-VS-Redni
https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T11:45:33+00:00,2023-12-01T14:00:00+00:00,2023-12-01T14:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor magisterija: Jenko Jure - - Mentor: Jasmina Å½nidarÅ¡iÄ/FOV, somentor: -MAG-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T11:45:33+00:00,2022-09-21T11:00:00+00:00,2022-09-21T11:30:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: Leben Ana - - Mentor: Mojca Bernik/FOV, somentor: -UNI-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T11:45:35+00:00,2024-12-20T10:45:00+00:00,2024-12-20T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Management kadrovskih virov-UNI-Redni
https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T11:45:33+00:00,2024-02-14T09:30:00+00:00,2024-02-14T10:00:00+00:00,-1 days +23:30:00,707 Diplomska soba,"Zagovor diplome: LiÄen Katarina - - Mentor: Mojca Bernik/FOV, somentor: -VS-Redni"
https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T11:45:34+00:00,2024-10-10T10:45:00+00:00,2024-10-10T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Upravljanje in naÄrtovanje kadrovskih virov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T11:45:34+00:00,2024-11-05T17:00:00+00:00,2024-11-05T20:15:00+00:00,-1 days +23:30:00,307,P-Diplomsko delo-VS-Izredni
https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T11:45:34+00:00,2024-10-08T10:45:00+00:00,2024-10-08T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Upravljanje in naÄrtovanje kadrovskih virov-MAG-Redni
https://urnik.fov.um.si/Izvajalec/calendars/05---Mojca-Bernik,2024-12-12T11:45:35+00:00,2025-01-15T08:00:00+00:00,2025-01-15T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Kadrovske kompetence-UNI-Redni
